Incident,ReferenceText,# of tokens,# of types,# of predicates,# of manual predicates,# of automatic predicates,# of frame elements,# of manual frame elements,# of automatic frame elements
http://www.wikidata.org/entity/Q29096745,U.S. presidential election of 1972.naf,1487,546,331,0,331,0,0,0
http://www.wikidata.org/entity/Q53561433,Seven found dead at rural property.naf,1193,421,285,0,285,0,0,0
http://www.wikidata.org/entity/Q53561433,Margaret River murder-suicide: Peter Miles's heartache blamed for unspeakable violence.naf,1684,495,420,0,420,0,0,0
http://www.wikidata.org/entity/Q53561433,"Osmington, Australia, shooting: Peter Miles planned killings, father says.naf",1028,358,250,0,250,0,0,0
http://www.wikidata.org/entity/Q53561433,Osmington police investigation will go on for months: Commissioner.naf,198,104,58,0,58,0,0,0
http://www.wikidata.org/entity/Q5406414,National Historic Sites in Alberta.naf,430,157,50,0,50,0,0,0
http://www.wikidata.org/entity/Q39046031,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q39046031,United States presidential election of 1956.naf,921,419,195,0,195,0,0,0
http://www.wikidata.org/entity/Q48843780,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q7493668,suntimes.co.za -&nbspThis; website is for sale! -&nbspsuntimes; Resources and Information..naf,120,69,31,0,31,0,0,0
http://www.wikidata.org/entity/Q7493668,South Africa's New Nightmare.naf,475,229,110,0,110,0,0,0
http://www.wikidata.org/entity/Q688821,Embassy of Greece in Poland Press & Communication Office.naf,535,216,55,0,55,0,0,0
http://www.wikidata.org/entity/Q7510196,Was Edward the Black Prince really a nasty piece of work?.naf,74,52,16,0,16,0,0,0
http://www.wikidata.org/entity/Q23018035,Colo. GOP hastily deletes '#NeverTrump' tweet.naf,590,241,101,0,101,0,0,0
http://www.wikidata.org/entity/Q23018035,The Final 15: The Latest Polls in the Swing States That Will Decide the Election.naf,762,177,34,0,34,0,0,0
http://www.wikidata.org/entity/Q23018035,"Colorado Loss Reveals Chaotic, Overwhelmed Trump Campaign.naf",1005,324,204,0,204,0,0,0
http://www.wikidata.org/entity/Q23018035,Cruz Sweeps Colorado as Trump Campaign Issues Error-Filled Ballots.naf,1544,492,325,0,325,0,0,0
http://www.wikidata.org/entity/Q23018035,Cruz for President Announces Colorado Leadership Team.naf,343,169,43,0,43,0,0,0
http://www.wikidata.org/entity/Q30644113,United States presidential election of 1960.naf,1842,610,386,0,386,0,0,0
http://www.wikidata.org/entity/Q30644113,The fallacy of Nixon's graceful exit.naf,420,209,79,0,79,0,0,0
http://www.wikidata.org/entity/Q30644113,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q30644113,Results of 1960 Presidential Election Primaries.naf,21,16,2,0,2,0,0,0
http://www.wikidata.org/entity/Q7511477,"SIAKA STEVENS, FORMER PRIME MINISTER AND PRESIDENT OF SIERRA LEONE, DIES.naf",834,370,202,0,202,0,0,0
http://www.wikidata.org/entity/Q18641076,Candlelight vigil for victims of Peshawar attack.naf,143,91,30,0,30,0,0,0
http://www.wikidata.org/entity/Q18641076,Pakistan lifts moratorium on death penalty after Taliban attack.naf,170,110,18,0,18,0,0,0
http://www.wikidata.org/entity/Q18641076,This ISPR tribute to Peshawar's lost children will move you to tears.naf,773,326,142,0,142,0,0,0
http://www.wikidata.org/entity/Q18641076,Drone strike kills eight militants on Khyber Agency border.naf,387,180,102,0,102,0,0,0
http://www.wikidata.org/entity/Q18641076,"After deadly Taliban attack, Army Public School reopens today.naf",641,263,169,0,169,0,0,0
http://www.wikidata.org/entity/Q18641076,The world's five worst terror attacks involving children.naf,52,43,9,0,9,0,0,0
http://www.wikidata.org/entity/Q15708337,"Student gunman kills 2, briefly takes hostages at Russian school.naf",249,120,74,0,74,0,0,0
http://www.wikidata.org/entity/Q473889,Finnish school shooting: how killer 'calmly' picked off his victims.naf,89,55,16,0,16,0,0,0
http://www.wikidata.org/entity/Q473889,Finland school shooting: Gunman planned massacre for six years.naf,54,37,14,0,14,0,0,0
http://www.wikidata.org/entity/Q48842059,United States presidential election of 1932.naf,735,324,158,0,158,0,0,0
http://www.wikidata.org/entity/Q22039066,Sultanahmet suicide bomber spends 11 days in İstanbul before attack.naf,460,199,100,0,100,0,0,0
http://www.wikidata.org/entity/Q22039066,At least 10 killed as 'suicide bomber' hits Istanbul tourist hub.naf,643,247,184,0,184,0,0,0
http://www.wikidata.org/entity/Q22039066,Istanbul attack signals Islamic State’s apparent pivot toward tourism sector.naf,975,390,263,0,263,0,0,0
http://www.wikidata.org/entity/Q22039066,Singapore leaders condemn Istanbul bomb attack.naf,1737,339,435,0,435,0,0,0
http://www.wikidata.org/entity/Q22241734,3 La Loche shooting victims released from hospital.naf,155,85,48,0,48,0,0,0
http://www.wikidata.org/entity/Q22241734,Wall says La Loche school that was site of deadly shooting will be utilized.naf,180,98,56,0,56,0,0,0
http://www.wikidata.org/entity/Q22241734,Court case for accused La Loche shooter adjourned.naf,186,117,31,0,31,0,0,0
http://www.wikidata.org/entity/Q22241734,Canada shootings: Four killed in Saskatchewan.naf,34,23,12,0,12,0,0,0
http://www.wikidata.org/entity/Q22241734,"Trudeau arrives in La Loche, tells community to stand together after shooting.naf",1384,405,342,0,342,0,0,0
http://www.wikidata.org/entity/Q22241734,"Teen charged in deadly La Loche, Sask., shooting pleads guilty.naf",411,171,94,0,94,0,0,0
http://www.wikidata.org/entity/Q22241734,Saskatchewan will reach out to U.S. officials after La Loche shooting: Wall.naf,305,156,85,0,85,0,0,0
http://www.wikidata.org/entity/Q22241734,La Loche Community School to remain closed.naf,205,110,55,0,55,0,0,0
http://www.wikidata.org/entity/Q22241734,Canada gunman kills four in worst shooting since ’89.naf,607,254,179,0,179,0,0,0
http://www.wikidata.org/entity/Q2906686,"Chicago, Paralyzed in Sub‐Zero Temperatures, Begins to Dig Out as Snow Continues.naf",260,136,88,0,88,0,0,0
http://www.wikidata.org/entity/Q39060196,United States presidential election of 1952.naf,1179,465,236,0,236,0,0,0
http://www.wikidata.org/entity/Q60441801,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60441801,Find Your Local League.naf,586,271,128,0,128,0,0,0
http://www.wikidata.org/entity/Q60441801,Polls 2020-11-02 (smaller states).naf,320,165,60,0,60,0,0,0
http://www.wikidata.org/entity/Q60441801,"Maryland: Election Tools, Deadlines, Dates, Rules, and Links.naf",141,78,36,0,36,0,0,0
http://www.wikidata.org/entity/Q60441801,"Biden dominates the electoral map, but here's how the race could tighten.naf",1868,645,304,0,304,0,0,0
http://www.wikidata.org/entity/Q60441801,"Maryland postpones primary, shifts special election to mail voting over coronavirus.naf",1053,388,272,0,272,0,0,0
http://www.wikidata.org/entity/Q60441801,2020 Election Forecast.naf,61,43,16,0,16,0,0,0
http://www.wikidata.org/entity/Q60441801,2020 Electoral Interactive Map.naf,52,36,12,0,12,0,0,0
http://www.wikidata.org/entity/Q25046275,"Rockefeller sworn in as vice president, Dec. 19, 1974.naf",358,173,67,0,67,0,0,0
http://www.wikidata.org/entity/Q7676655,The encyclopaedia sinica.naf,120,69,31,0,31,0,0,0
http://www.wikidata.org/entity/Q911233,Austrian Parliament Recognizes Armenian Genocide.naf,387,184,94,0,94,0,0,0
http://www.wikidata.org/entity/Q911233,Australia Institute of H&G Studies.naf,776,275,181,0,181,0,0,0
http://www.wikidata.org/entity/Q911233,"Persecution of the Greeks in Turkey, 1914-1918.naf",41,34,6,0,6,0,0,0
http://www.wikidata.org/entity/Q911233,The war of the world : twentieth-century conflict and the descent of the West.naf,292,176,18,0,18,0,0,0
http://www.wikidata.org/entity/Q911233,"May 19, Pontian Greek Genocide Remembrance Day.naf",670,308,177,0,177,0,0,0
http://www.wikidata.org/entity/Q911233,"Modern Greek in Asia Minor; a study of the dialects of Siĺli, Cappadocia and Phárasa, with grammar, texts, translations and glossary.naf",78,69,5,0,5,0,0,0
http://www.wikidata.org/entity/Q5148818,Blizzard pummels Southern Plains.naf,702,315,184,0,184,0,0,0
http://www.wikidata.org/entity/Q5148818,"National Guard Rescues People, Cattle After Severe Storms.naf",1847,626,475,0,475,0,0,0
http://www.wikidata.org/entity/Q30643933,United States presidential election of 1960.naf,1842,610,386,0,386,0,0,0
http://www.wikidata.org/entity/Q5579337,Coast Chinatown Seeks to Still Fears.naf,660,282,155,0,155,0,0,0
http://www.wikidata.org/entity/Q5579337,"$25,000 Reward Offered In 5 Slayings on Coast.naf",194,111,40,0,40,0,0,0
http://www.wikidata.org/entity/Q5579337,Around the Nation.naf,581,277,108,0,108,0,0,0
http://www.wikidata.org/entity/Q5579337,SQUAD REDUCES CHINATOWN VIOLENCE ON COAST.naf,242,132,55,0,55,0,0,0
http://www.wikidata.org/entity/Q5579337,Year of Horse a Time of Change For Chinatowns Across Nation.naf,283,168,86,0,86,0,0,0
http://www.wikidata.org/entity/Q5579337,The Golden Dragon Restaurant Massacre.naf,1835,617,364,0,364,0,0,0
http://www.wikidata.org/entity/Q3586578,Information annual ... a continuous cyclopedia ... 1916..naf,25,20,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60519433,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60519433,Find Your Local League.naf,586,271,128,0,128,0,0,0
http://www.wikidata.org/entity/Q60519433,2020 President - Sabato's Crystal Ball.naf,28,23,3,0,3,0,0,0
http://www.wikidata.org/entity/Q60519433,Delaware Election Results.naf,218,131,35,0,35,0,0,0
http://www.wikidata.org/entity/Q60519433,Poll: Democrats lead by big margins in Delaware.naf,916,285,119,0,119,0,0,0
http://www.wikidata.org/entity/Q60519433,Voting & Elections Toolkits.naf,517,182,103,0,103,0,0,0
http://www.wikidata.org/entity/Q60519433,Delaware primary elections moved to July 7 due to COVID-19 pandemic.naf,441,198,82,0,82,0,0,0
http://www.wikidata.org/entity/Q60519433,"Biden dominates the electoral map, but here's how the race could tighten.naf",1868,645,304,0,304,0,0,0
http://www.wikidata.org/entity/Q60519433,2020 Electoral Interactive Map.naf,52,36,12,0,12,0,0,0
http://www.wikidata.org/entity/Q60519449,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60519449,Iowa: Policy Priorities and the Election.naf,106,57,10,0,10,0,0,0
http://www.wikidata.org/entity/Q60519449,2020 President - Sabato's Crystal Ball.naf,28,23,3,0,3,0,0,0
http://www.wikidata.org/entity/Q60519449,Libertarian's announce caucus results.naf,63,46,10,0,10,0,0,0
http://www.wikidata.org/entity/Q60519449,Low voter turnout at the Iowa Libertarian Party Caucus.naf,45,21,0,0,0,0,0,0
http://www.wikidata.org/entity/Q60519449,"Buttigieg, Sanders in near tie.naf",1813,455,436,0,436,0,0,0
http://www.wikidata.org/entity/Q60519449,Iowa Democratic Party Announces Delegation to National Convention.naf,476,216,104,0,104,0,0,0
http://www.wikidata.org/entity/Q60519449,"Whoever Wins Iowa, They Won’t Be Back.naf",1416,506,279,0,279,0,0,0
http://www.wikidata.org/entity/Q60519449,Voting & Elections Toolkits.naf,517,182,103,0,103,0,0,0
http://www.wikidata.org/entity/Q60519449,"Biden dominates the electoral map, but here's how the race could tighten.naf",1868,645,304,0,304,0,0,0
http://www.wikidata.org/entity/Q60519449,Heartland Poll Release: Biden Leads in Midwest.naf,171,98,27,0,27,0,0,0
http://www.wikidata.org/entity/Q60519449,2020 Electoral Interactive Map.naf,52,36,12,0,12,0,0,0
http://www.wikidata.org/entity/Q30642369,United States presidential election of 1964.naf,1448,533,282,0,282,0,0,0
http://www.wikidata.org/entity/Q20732036,Turkish police: Diyarbakir bomber has ISIS connections.naf,887,312,216,0,216,0,0,0
http://www.wikidata.org/entity/Q2658753,"Parents of Jiverly Wong apologize for shooting at immigration center in Binghamton, NY.naf",362,172,64,0,64,0,0,0
http://www.wikidata.org/entity/Q4621984,Hundreds still homeless after tornadoes.naf,455,183,122,0,122,0,0,0
http://www.wikidata.org/entity/Q4621984,National Weather Service Text Product Display.naf,2351,376,28,0,28,0,0,0
http://www.wikidata.org/entity/Q4621984,"In Brimfield, terror -- and death -- arrived in a cloud laden with debris.naf",565,215,138,0,138,0,0,0
http://www.wikidata.org/entity/Q4621984,Storm Prediction Center Severe Thunderstorm Watch 411.naf,642,187,123,0,123,0,0,0
http://www.wikidata.org/entity/Q4621984,"Tornado Damages Connecticut River Walk in Springfield, Mass..naf",157,95,36,0,36,0,0,0
http://www.wikidata.org/entity/Q4621984,Tornado History Project: 20110601.25.1.naf,604,189,108,0,108,0,0,0
http://www.wikidata.org/entity/Q4621984,Tornado History Project: Massachusetts.naf,604,189,108,0,108,0,0,0
http://www.wikidata.org/entity/Q4621984,"News and Information from Northampton, MA by the Daily Hampshire Gazette.naf",85,56,9,0,9,0,0,0
http://www.wikidata.org/entity/Q4621984,Gov. Deval Patrick requests federal disaster aid for tornadoes.naf,57,47,17,0,17,0,0,0
http://www.wikidata.org/entity/Q4621984,"Massachusetts Tornadoes: At Least 3 Dead; Springfield, Westfield Hard Hit.naf",1052,381,280,0,280,0,0,0
http://www.wikidata.org/entity/Q4621984,Victims lament Massachusetts tornadoes’ huge toll.naf,1507,508,408,0,408,0,0,0
http://www.wikidata.org/entity/Q4621984,"65 years ago, nightmare tornado killed 94 Central Mass..naf",1268,448,295,0,295,0,0,0
http://www.wikidata.org/entity/Q4621984,Storm Prediction Center Severe Thunderstorm Watch 410.naf,1248,404,149,0,149,0,0,0
http://www.wikidata.org/entity/Q4621984,Springfield tornado death toll at 3; Massachusetts Congressional delegation appeals to President Obama for disaster declaration.naf,1392,486,417,0,417,0,0,0
http://www.wikidata.org/entity/Q4621984,"Massachusetts digs out after three tornadoes kill 3, hurt 200.naf",968,390,270,0,270,0,0,0
http://www.wikidata.org/entity/Q4621984,Massachusetts Severe Storms and Tornadoes.naf,214,94,38,0,38,0,0,0
http://www.wikidata.org/entity/Q4621984,"40 years ago today, a tornado ripped through West Stockbridge.naf",866,328,174,0,174,0,0,0
http://www.wikidata.org/entity/Q4621984,Annual Fatal Tornado Summaries.naf,1514,493,280,0,280,0,0,0
http://www.wikidata.org/entity/Q4621984,Insurance claims for tornadoes hit $140m.naf,343,187,107,0,107,0,0,0
http://www.wikidata.org/entity/Q4621984,Brother’s tornado death rocks West Springfield family.naf,84,62,18,0,18,0,0,0
http://www.wikidata.org/entity/Q4621984,Mother gives up life to save her daughter during tornado.naf,932,364,235,0,235,0,0,0
http://www.wikidata.org/entity/Q4621984,Cathedral High School: A review of the latest stories on future of Springfield school.naf,126,76,29,0,29,0,0,0
http://www.wikidata.org/entity/Q4621984,Helping Homeless Tornado Victims.naf,402,171,98,0,98,0,0,0
http://www.wikidata.org/entity/Q4621984,Red Cross Helping After Tornadoes Tear Through Massachusetts.naf,717,276,200,0,200,0,0,0
http://www.wikidata.org/entity/Q4621984,Springfield Massachusetts tornado and other June 1st storms on the Storm Time Machine.naf,91,49,13,0,13,0,0,0
http://www.wikidata.org/entity/Q56043189,Jury finds N.B. shooter Matthew Raymond not criminally responsible for four killings.naf,1187,438,297,0,297,0,0,0
http://www.wikidata.org/entity/Q56043189,P.E.I. residents in Fredericton react to shooting in New Brunswick capital.naf,282,140,82,0,82,0,0,0
http://www.wikidata.org/entity/Q56043189,Yarmouth boy's Hallelujah cover for Fredericton shooting victims is viral hit.naf,379,167,84,0,84,0,0,0
http://www.wikidata.org/entity/Q56043189,"Accused in Fredericton shooting described as ‘polite and pleasant’, motive still unclear.naf",1674,501,426,0,426,0,0,0
http://www.wikidata.org/entity/Q56043189,‘I saw 3 bodies laying there’: Witnesses describe chaos in fatal Fredericton shooting.naf,833,258,186,0,186,0,0,0
http://www.wikidata.org/entity/Q7099791,"Robert McNair, Governor of South Carolina in the ’60s, Dies at 83.naf",263,154,57,0,57,0,0,0
http://www.wikidata.org/entity/Q48842075,United States presidential election of 1916.naf,120,81,25,0,25,0,0,0
http://www.wikidata.org/entity/Q23016793,Who Voted For Donald Trump In Hawaii? - Honolulu Civil Beat.naf,1766,568,350,0,350,0,0,0
http://www.wikidata.org/entity/Q20826727,Bangkok blast: Mohamad Museyin identified as prime suspect in bombings by Thai police.naf,525,234,153,0,153,0,0,0
http://www.wikidata.org/entity/Q20826727,Thai police issue arrest warrant for 'foreign' bomb suspect.naf,544,249,148,0,148,0,0,0
http://www.wikidata.org/entity/Q20826727,Thailand's Shrine Bombing - The Case For Turkey's Grey Wolves.naf,1498,563,271,0,271,0,0,0
http://www.wikidata.org/entity/Q20826727,Bangkok bombing: Was it the Grey Wolves of Turkey?.naf,55,45,18,0,18,0,0,0
http://www.wikidata.org/entity/Q20826727,"Bangkok blasts linked by evidence, manhunt has three targets.naf",130,84,33,0,33,0,0,0
http://www.wikidata.org/entity/Q20826727,Thai police seek 2 new suspects in Bangkok bombing probe.naf,1110,391,280,0,280,0,0,0
http://www.wikidata.org/entity/Q20826727,"Hong Kong says avoid Bangkok, others urge caution after bombing.naf",370,200,55,0,55,0,0,0
http://www.wikidata.org/entity/Q20826727,Thailand steps up security in Bangkok after bomb blasts at luxury mall.naf,232,134,73,0,73,0,0,0
http://www.wikidata.org/entity/Q3303211,Storm Finally Exits a Snow-Covered East Coast.naf,103,65,32,0,32,0,0,0
http://www.wikidata.org/entity/Q3303211,Record-breaking storm closes US federal government.naf,817,368,250,0,250,0,0,0
http://www.wikidata.org/entity/Q3303211,Shoppers catch a break.naf,547,238,148,0,148,0,0,0
http://www.wikidata.org/entity/Q3303211,VDOT Continues to Address Winter Storm.naf,795,304,220,0,220,0,0,0
http://www.wikidata.org/entity/Q3303211,Crippling U.S. storm moves north.naf,571,259,144,0,144,0,0,0
http://www.wikidata.org/entity/Q3303211,Five dead as snowstorm engulfs US East Coast.naf,752,336,185,0,185,0,0,0
http://www.wikidata.org/entity/Q5600047,"January 12, 1975.naf",604,189,108,0,108,0,0,0
http://www.wikidata.org/entity/Q5600047,"Tornado History Project: January 9, 1975.naf",604,189,108,0,108,0,0,0
http://www.wikidata.org/entity/Q5600047,Minnesota weather almanac.naf,288,183,46,0,46,0,0,0
http://www.wikidata.org/entity/Q5600047,"January 10, 1975.naf",604,189,108,0,108,0,0,0
http://www.wikidata.org/entity/Q5600047,"Saturday, October 28, 2000.naf",1508,445,242,0,242,0,0,0
http://www.wikidata.org/entity/Q60519453,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60519453,Find Your Local League.naf,586,271,128,0,128,0,0,0
http://www.wikidata.org/entity/Q60519453,2020 President - Sabato's Crystal Ball.naf,28,23,3,0,3,0,0,0
http://www.wikidata.org/entity/Q60519453,"Kentucky: Election Tools, Deadlines, Dates, Rules, and Links.naf",129,65,29,0,29,0,0,0
http://www.wikidata.org/entity/Q60519453,Trump administration rolls back Obama-era rule aimed at limiting power plants’ toxic wastewater.naf,947,379,245,0,245,0,0,0
http://www.wikidata.org/entity/Q60519453,Voting & Elections Toolkits.naf,517,182,103,0,103,0,0,0
http://www.wikidata.org/entity/Q60519453,2020 Election Forecast.naf,61,43,16,0,16,0,0,0
http://www.wikidata.org/entity/Q60519453,Kentucky Election Results.naf,192,114,33,0,33,0,0,0
http://www.wikidata.org/entity/Q60519453,2020 Electoral Interactive Map.naf,52,36,12,0,12,0,0,0
http://www.wikidata.org/entity/Q23018287,Joe Biden Decides Not to Enter Presidential Race.naf,249,131,50,0,50,0,0,0
http://www.wikidata.org/entity/Q23018287,"MDP Announces DNC Delegates, Alternates and State DNC Members.naf",211,116,30,0,30,0,0,0
http://www.wikidata.org/entity/Q7076908,Environment and Climate Change Canada.naf,1168,373,244,0,244,0,0,0
http://www.wikidata.org/entity/Q7053914,Record snowfall buries New York City.naf,781,335,204,0,204,0,0,0
http://www.wikidata.org/entity/Q7053914,Snowstorm blankets southern New England.naf,629,308,155,0,155,0,0,0
http://www.wikidata.org/entity/Q7053914,Information for the World's Business Leaders.naf,33,30,9,0,9,0,0,0
http://www.wikidata.org/entity/Q460143,Guerilla Operations in the Trans-Mississippi.naf,91,49,13,0,13,0,0,0
http://www.wikidata.org/entity/Q460143,His Life and Times: Albert E. Castel: 9780806130811: Amazon.com: Books.naf,492,232,108,0,108,0,0,0
http://www.wikidata.org/entity/Q460143,H.M. Simpson to Hiram Hill.naf,41,35,1,0,1,0,0,0
http://www.wikidata.org/entity/Q460143,63 Roster of of the Victims of the Lawrence Raid Published on the 147th Anniversary..naf,1573,521,133,0,133,0,0,0
http://www.wikidata.org/entity/Q460143,Quantrill and the border wars.naf,120,69,31,0,31,0,0,0
http://www.wikidata.org/entity/Q56279898,United States presidential election of 1940.naf,510,265,107,0,107,0,0,0
http://www.wikidata.org/entity/Q30643937,United States presidential election of 1960.naf,1842,610,386,0,386,0,0,0
http://www.wikidata.org/entity/Q30643937,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q30643937,Clipping from Jackson's Hole Courier.naf,84,55,13,0,13,0,0,0
http://www.wikidata.org/entity/Q30643937,Clipping from Casper Star-Tribune.naf,84,55,13,0,13,0,0,0
http://www.wikidata.org/entity/Q4611790,Tornado hits Poland.naf,40,32,8,0,8,0,0,0
http://www.wikidata.org/entity/Q4927032,Top ten coldest recorded temperatures in the UK.naf,59,38,14,0,14,0,0,0
http://www.wikidata.org/entity/Q4595154,Severe Hailstorm (incl Lightning).naf,582,276,142,0,142,0,0,0
http://www.wikidata.org/entity/Q4595154,The largest hailstorm in our history.naf,425,211,95,0,95,0,0,0
http://www.wikidata.org/entity/Q60519437,"President Trump sees bump in Georgia following conventions, more undecided, Channel 2 poll finds.naf",26,23,5,0,5,0,0,0
http://www.wikidata.org/entity/Q60519437,"The Zogby Poll®: Trump's approval is decent in the ""Peach State""; Bernie Sanders is beating Trump convincingly in Georgia; Trump is in close races with other Democratic rivals.naf",1837,348,308,0,308,0,0,0
http://www.wikidata.org/entity/Q60519437,Prediction 2020: Trump wins again.naf,724,289,164,0,164,0,0,0
http://www.wikidata.org/entity/Q60519437,Presidential Contest Tightens as Campaigns Move Into Eight-Week Home Stretch.naf,610,250,115,0,115,0,0,0
http://www.wikidata.org/entity/Q60519437,2020 President - Sabato's Crystal Ball.naf,28,23,3,0,3,0,0,0
http://www.wikidata.org/entity/Q60519437,Changing population turns Georgia into Trump-Biden battleground.naf,1349,486,290,0,290,0,0,0
http://www.wikidata.org/entity/Q60519437,"Biden dominates the electoral map, but here's how the race could tighten.naf",1868,645,304,0,304,0,0,0
http://www.wikidata.org/entity/Q60519437,Federal judge dismisses Trump campaign lawsuit seeking to halt Georgia election certification.naf,652,272,136,0,136,0,0,0
http://www.wikidata.org/entity/Q60519437,'Someone's Going To Get Killed': Election Official Blasts GOP Silence On Threats.naf,1582,403,379,0,379,0,0,0
http://www.wikidata.org/entity/Q60519437,Georgia presidential primaries postponed until May.naf,235,136,73,0,73,0,0,0
http://www.wikidata.org/entity/Q60519437,Oann Gravis Georgia Poll.naf,580,242,67,0,67,0,0,0
http://www.wikidata.org/entity/Q60519437,President Trump widens lead over Joe Biden in latest exclusive Channel 2 poll.naf,49,39,8,0,8,0,0,0
http://www.wikidata.org/entity/Q60519437,"Tight races in Georgia and North Carolina, while Supreme Court is another factor - Battleground Tracker.naf",1893,472,409,0,409,0,0,0
http://www.wikidata.org/entity/Q60519437,Polls 2020-11-02 (larger states).naf,337,173,62,0,62,0,0,0
http://www.wikidata.org/entity/Q60519437,Extensive New Battleground Polling Shows Biden Gaining Ground.naf,204,123,42,0,42,0,0,0
http://www.wikidata.org/entity/Q60519437,Georgia Voter Purge List 2020.naf,33,28,5,0,5,0,0,0
http://www.wikidata.org/entity/Q60519437,2020 Electoral Interactive Map.naf,52,36,12,0,12,0,0,0
http://www.wikidata.org/entity/Q60519437,Presidential Ratings.naf,63,40,2,0,2,0,0,0
http://www.wikidata.org/entity/Q60519437,Latest Georgia Voting Intention (23 - 26 September).naf,1076,357,195,0,195,0,0,0
http://www.wikidata.org/entity/Q60519437,Georgia Hand Recount: Where Votes Differed by County.naf,422,197,106,0,106,0,0,0
http://www.wikidata.org/entity/Q60519437,Georgia: Policy Priorities and the Election.naf,106,59,10,0,10,0,0,0
http://www.wikidata.org/entity/Q60519437,Polls 2020-10-28.naf,350,175,68,0,68,0,0,0
http://www.wikidata.org/entity/Q60519437,Graham's one-man voting inquiry prompts confusion.naf,1345,432,296,0,296,0,0,0
http://www.wikidata.org/entity/Q60519437,Voting & Elections Toolkits.naf,517,182,103,0,103,0,0,0
http://www.wikidata.org/entity/Q60519437,2020 Election Forecast.naf,61,43,16,0,16,0,0,0
http://www.wikidata.org/entity/Q55032258,Noblesville school shooting: New details about the day of the shooting.naf,788,257,209,0,209,0,0,0
http://www.wikidata.org/entity/Q55032258,Indiana law to be reviewed after Noblesville shooting suspect tried as a child.naf,573,201,141,0,141,0,0,0
http://www.wikidata.org/entity/Q55032258,"Indiana middle schooler returns to class with 2 guns, shoots peer, teacher: 'I was thinking, it's not real'.naf",1463,397,343,0,343,0,0,0
http://www.wikidata.org/entity/Q23055179,Searching for answers in Gage Park: What happened on California Ave?.naf,418,185,122,0,122,0,0,0
http://www.wikidata.org/entity/Q23055179,"Gage Park Murders: 13-year-old begged for life, prosecutors say.naf",684,269,125,0,125,0,0,0
http://www.wikidata.org/entity/Q23055179,"3 Bladed Weapons, Gun Used in Gage Park Family Massacre.naf",499,208,133,0,133,0,0,0
http://www.wikidata.org/entity/Q23055179,"DNA, phone records lead to charges in Gage Park massacre: police.naf",1208,370,299,0,299,0,0,0
http://www.wikidata.org/entity/Q23055179,Family's dog Pelusa seems 'petrified' after Gage Park slayings.naf,696,214,158,0,158,0,0,0
http://www.wikidata.org/entity/Q23055179,Medical examiner: All six victims in Gage Park died in homicides.naf,1174,357,311,0,311,0,0,0
http://www.wikidata.org/entity/Q23018277,Why did Hillary Clinton do relatively well in Johnson County? College diplomas.naf,304,152,69,0,69,0,0,0
http://www.wikidata.org/entity/Q23018277,Office of the Clerk of the U.S. House of Representatives.naf,43,32,10,0,10,0,0,0
http://www.wikidata.org/entity/Q23018277,Joe Biden Decides Not to Enter Presidential Race.naf,249,131,50,0,50,0,0,0
http://www.wikidata.org/entity/Q16962694,"Man accused of 2009 Lin family murders, Robert Xie, granted bail in NSW Supreme Court.naf",910,340,199,0,199,0,0,0
http://www.wikidata.org/entity/Q16962694,Police video captured Robert Xie destroying evidence in Lin family case.naf,667,234,150,0,150,0,0,0
http://www.wikidata.org/entity/Q16962694,Robert Xie murder trial: the evidence that helped catch a killer.naf,814,271,186,0,186,0,0,0
http://www.wikidata.org/entity/Q16962694,A motive in Lin murders revealed: Robert Xie's niece Brenda Lin breaks her silence.naf,855,296,175,0,175,0,0,0
http://www.wikidata.org/entity/Q16962694,Epping murder.naf,628,253,162,0,162,0,0,0
http://www.wikidata.org/entity/Q5285326,Arab News.naf,755,347,166,0,166,0,0,0
http://www.wikidata.org/entity/Q5285326,Djibouti incumbent wins one-man poll.naf,1025,343,205,0,205,0,0,0
http://www.wikidata.org/entity/Q7076933,WPC Surface Analysis Archive.naf,120,69,31,0,31,0,0,0
http://www.wikidata.org/entity/Q7076933,Japanese typhoon makes Minnesota rain.naf,407,207,89,0,89,0,0,0
http://www.wikidata.org/entity/Q55636645,U. S. Electoral College.naf,1735,181,29,0,29,0,0,0
http://www.wikidata.org/entity/Q3586530,Elections: Comoros Pres May 14 2006.naf,120,69,31,0,31,0,0,0
http://www.wikidata.org/entity/Q707547,"Agnieszka Arnold, documentary filmmaker - Part One.naf",869,342,164,0,164,0,0,0
http://www.wikidata.org/entity/Q707547,Poland’s president asks for forgiveness at Jedwabne memorial.naf,337,163,67,0,67,0,0,0
